# Gene Family	AA_combined_Abundance-RPKs	B1_combined_Abundance-RPKs	C1_combined_Abundance-RPKs	D1_combined_Abundance-RPKs	E1_combined_Abundance-RPKs	F1_combined_Abundance-RPKs	Category	Gene_Short
UniRef90_A0A0M0EC38|unclassified	0.0	0.206519	0.0	0.0	0.0	0.0342369	Immune_Complement	C3
UniRef90_A0A0Q0C367	0.0	0.298047	0.0	0.0	0.0	0.0	Immune_Complement	C3
UniRef90_A0A0Q0C367|unclassified	0.0	0.298047	0.0	0.0	0.0	0.0	Immune_Complement	C3
UniRef90_A0A0Q4F3C3	0.122395	0.0	0.0	0.0	0.0	0.0	Immune_Complement	C3
UniRef90_A0A0Q4F3C3|unclassified	0.122395	0.0	0.0	0.0	0.0	0.0	Immune_Complement	C3
UniRef90_A0A0Q4KC31	0.0	0.132952	0.0	0.0	0.0	0.0	Immune_Complement	C3
UniRef90_A0A0Q4KC31|unclassified	0.0	0.132952	0.0	0.0	0.0	0.0	Immune_Complement	C3
UniRef90_A0A0Q4KC32	0.0	0.17727	0.0	0.0	0.0	0.0	Immune_Complement	C3
UniRef90_A0A0Q4KC32|unclassified	0.0	0.17727	0.0	0.0	0.0	0.0	Immune_Complement	C3
UniRef90_A0A0Q5CUC3	0.0614226	0.0	0.0	0.0	0.0	0.0	Immune_Complement	C3
UniRef90_A0A0Q5CUC3|unclassified	0.0614226	0.0	0.0	0.0	0.0	0.0	Immune_Complement	C3
UniRef90_A0A0R1FC30	0.0	0.139009	0.0	0.0	0.0	0.0	Immune_Complement	C3
UniRef90_A0A0R1FC30|g__Lactobacillus.s__Lactobacillus_coryniformis	0.0	0.139009	0.0	0.0	0.0	0.0	Immune_Complement	C3
UniRef90_A0A0R1FC37	0.0	0.152486	0.0	0.0	0.0	0.0	Immune_Complement	C3
UniRef90_A0A0R1FC37|g__Lactobacillus.s__Lactobacillus_coryniformis	0.0	0.152486	0.0	0.0	0.0	0.0	Immune_Complement	C3
UniRef90_A0A0R1M4C3	9.47925	0.0	5.02963	2.55233	4.48217	0.0	Immune_Complement	C3
UniRef90_A0A0R1M4C3|unclassified	9.47925	0.0	5.02963	2.55233	4.48217	0.0	Immune_Complement	C3
UniRef90_A0A0R2BZC3	0.0	0.0	0.0375579	0.0	0.0	0.0	Immune_Complement	C3
UniRef90_A0A0R2BZC3|unclassified	0.0	0.0	0.0375579	0.0	0.0	0.0	Immune_Complement	C3
UniRef90_A0A0R2GC33	406.365	3.81407	202.635	103.341	166.701	0.0	Immune_Complement	C3
UniRef90_A0A0R2GC33|g__Lactobacillus.s__Lactobacillus_plantarum	406.365	3.81407	202.635	103.341	166.701	0.0	Immune_Complement	C3
UniRef90_A0A0U5B7C3	0.0	0.240608	0.0	0.0	0.0	0.0	Immune_Complement	C3
UniRef90_A0A0U5B7C3|g__Acetobacter.s__Acetobacter_tropicalis	0.0	0.240608	0.0	0.0	0.0	0.0	Immune_Complement	C3
UniRef90_A0A0U5ESC3	0.0	0.229202	0.0	0.0	0.0	0.0	Immune_Complement	C3
UniRef90_A0A0U5ESC3|g__Acetobacter.s__Acetobacter_tropicalis	0.0	0.229202	0.0	0.0	0.0	0.0	Immune_Complement	C3
UniRef90_A0A149TTC3	0.0	1.775	0.0	0.0	0.0	0.0	Immune_Complement	C3
UniRef90_A0A149TTC3|g__Acetobacter.s__Acetobacter_tropicalis	0.0	1.75359	0.0	0.0	0.0	0.0	Immune_Complement	C3
UniRef90_A0A149TTC3|unclassified	0.0	0.0214024	0.0	0.0	0.0	0.0	Immune_Complement	C3
UniRef90_A0A199QCC3	57.8237	2.50103	26.9258	14.7027	26.2601	0.0	Immune_Complement	C3
UniRef90_A0A199QCC3|g__Lactobacillus.s__Lactobacillus_plantarum	56.3151	2.50103	26.3724	14.2807	26.2601	0.0	Immune_Complement	C3
UniRef90_A0A199QCC3|unclassified	1.50864	0.0	0.553488	0.422007	0.0	0.0	Immune_Complement	C3
UniRef90_A0A1B3D0C3	0.0	0.187516	0.0	0.0	0.0	0.0	Immune_Complement	C3
UniRef90_A0A1B3D0C3|unclassified	0.0	0.187516	0.0	0.0	0.0	0.0	Immune_Complement	C3
UniRef90_A0A1C3GSA9	0.0	0.0611436	0.0	0.0	0.0	0.0	Immune_Complement	C3
UniRef90_A0A1C3GSA9|unclassified	0.0	0.0611436	0.0	0.0	0.0	0.0	Immune_Complement	C3
UniRef90_A0A1C3JTI9	0.0	0.173861	0.0	0.0	0.0	0.0	Immune_Complement	C3
UniRef90_A0A1C3JTI9|unclassified	0.0	0.173861	0.0	0.0	0.0	0.0	Immune_Complement	C3
UniRef90_A0A1C3ST00	0.0586138	0.350606	0.411852	0.431768	0.169464	0.651371	Immune_Complement	C3
UniRef90_A0A1C3ST00|unclassified	0.0586138	0.350606	0.411852	0.431768	0.169464	0.651371	Immune_Complement	C3
UniRef90_A0A1C3ZFI3	30.284	1.20989	16.1014	8.74976	12.7566	0.0	Immune_Complement	C3
UniRef90_A0A1C3ZFI3|unclassified	30.284	1.20989	16.1014	8.74976	12.7566	0.0	Immune_Complement	C3
UniRef90_A0A1C7C2C3	0.0525098	0.127313	0.0	0.0	0.0	0.0	Immune_Complement	C3
UniRef90_A0A1C7C2C3|unclassified	0.0525098	0.127313	0.0	0.0	0.0	0.0	Immune_Complement	C3
UniRef90_A0A1C7C329	0.0827375	0.0	0.0	0.0	0.0	0.0	Immune_Complement	C3
UniRef90_A0A1C7C329|unclassified	0.0827375	0.0	0.0	0.0	0.0	0.0	Immune_Complement	C3
UniRef90_A0A1C7C347	0.0982508	0.0	0.0	0.0	0.0	0.0	Immune_Complement	C3
UniRef90_A0A1C7C347|unclassified	0.0982508	0.0	0.0	0.0	0.0	0.0	Immune_Complement	C3
UniRef90_A0A1V2NC33	0.0	0.0917327	0.0	0.0	0.0	0.0	Immune_Complement	C3
UniRef90_A0A1V2NC33|unclassified	0.0	0.0917327	0.0	0.0	0.0	0.0	Immune_Complement	C3
UniRef90_A0A291PGC3	0.0	0.175865	0.0	0.0	0.0	0.0	Immune_Complement	C3
UniRef90_A0A291PGC3|g__Acetobacter.s__Acetobacter_tropicalis	0.0	0.175865	0.0	0.0	0.0	0.0	Immune_Complement	C3
UniRef90_A0A2A3TUC3	0.0	0.0	0.0	0.0	0.426596	0.0	Immune_Complement	C3
UniRef90_A0A2A3TUC3|g__Lactobacillus.s__Lactobacillus_brevis	0.0	0.0	0.0	0.0	0.426596	0.0	Immune_Complement	C3
UniRef90_A0A2A7V2C3	0.0756078	0.285354	0.0	0.0	0.0	0.0	Immune_Complement	C3
UniRef90_A0A2A7V2C3|g__Pantoea.s__Pantoea_agglomerans	0.0252026	0.0407649	0.0	0.0	0.0	0.0	Immune_Complement	C3
UniRef90_A0A2A7V2C3|g__Pantoea.s__Pantoea_vagans	0.0504052	0.24459	0.0	0.0	0.0	0.0	Immune_Complement	C3
UniRef90_A0A2D1C3C5	0.0	78.1995	100.48	159.848	118.42	272.284	Immune_Complement	C3
UniRef90_A0A2D1C3C5|unclassified	0.0	78.1995	100.48	159.848	118.42	272.284	Immune_Complement	C3
UniRef90_A0A2S3U2C3	133.827	5.35104	69.8161	37.7982	60.0408	0.177785	Immune_Complement	C3
UniRef90_A0A2S3U2C3|unclassified	133.827	5.35104	69.8161	37.7982	60.0408	0.177785	Immune_Complement	C3
UniRef90_A0A2T8HKC3	0.0	0.0	0.0566405	0.0	0.0	0.0	Immune_Complement	C3
UniRef90_A0A2T8HKC3|unclassified	0.0	0.0	0.0566405	0.0	0.0	0.0	Immune_Complement	C3
UniRef90_A0A2V2PCC3	47.5144	2.58791	22.1956	11.6972	20.6283	0.0	Immune_Complement	C3
UniRef90_A0A2V2PCC3|unclassified	47.5144	2.58791	22.1956	11.6972	20.6283	0.0	Immune_Complement	C3
UniRef90_A0A2W1QIC3	0.0	0.098388	0.0	0.0	0.0	0.0	Immune_Complement	C3
UniRef90_A0A2W1QIC3|unclassified	0.0	0.098388	0.0	0.0	0.0	0.0	Immune_Complement	C3
UniRef90_A0A2X1MDC3	0.0	0.0	0.0	0.0	0.0	0.0771857	Immune_Complement	C3
UniRef90_A0A2X1MDC3|unclassified	0.0	0.0	0.0	0.0	0.0	0.0771857	Immune_Complement	C3
UniRef90_A0A349IC36	0.0	0.351151	0.0	0.0	0.0	0.0	Immune_Complement	C3
UniRef90_A0A349IC36|g__Pantoea.s__Pantoea_agglomerans	0.0	0.250822	0.0	0.0	0.0	0.0	Immune_Complement	C3
UniRef90_A0A349IC36|g__Pantoea.s__Pantoea_vagans	0.0	0.100329	0.0	0.0	0.0	0.0	Immune_Complement	C3
UniRef90_A0A349TC36	0.0	0.101202	0.0	0.0	0.0	0.0	Immune_Complement	C3
UniRef90_A0A349TC36|unclassified	0.0	0.101202	0.0	0.0	0.0	0.0	Immune_Complement	C3
UniRef90_A0A377C303	0.0314291	0.0	0.0	0.0	0.0	0.0	Immune_Complement	C3
UniRef90_A0A377C303|unclassified	0.0314291	0.0	0.0	0.0	0.0	0.0	Immune_Complement	C3
UniRef90_A0A379AC38	0.158252	0.0	0.0	0.0	0.0	0.0	Immune_Complement	C3
UniRef90_A0A379AC38|unclassified	0.158252	0.0	0.0	0.0	0.0	0.0	Immune_Complement	C3
UniRef90_A0A379AFC3	0.0	0.14225	0.0	0.0	0.0	0.0	Immune_Complement	C3
UniRef90_A0A379AFC3|g__Pantoea.s__Pantoea_agglomerans	0.0	0.14225	0.0	0.0	0.0	0.0	Immune_Complement	C3
UniRef90_A0A379AHC3	0.11338	0.0	0.0	0.0	0.0	0.0	Immune_Complement	C3
